Store,Dept,Date,Weekly_Sales_Pred
32,98,2012-10-02,8221.857
32,98,2012-02-17,8148.0425
32,98,2012-02-24,7880.125
32,98,2012-02-03,8635.594
32,98,2012-09-03,8144.813
32,98,2012-03-16,8578.046
32,98,2012-03-23,8659.561
32,98,2012-03-30,8659.561
32,98,2012-06-04,9865.297
32,98,2012-04-13,9601.432
32,98,2012-04-20,9601.432
32,98,2012-04-27,9786.626
32,98,2012-04-05,9520.3545
32,98,2012-05-18,9764.721
32,98,2012-05-25,9934.816
32,98,2012-01-06,8710.27
32,98,2012-08-06,9197.282
32,98,2012-06-15,9686.214
32,98,2012-06-22,9686.214
32,98,2012-06-29,9044.972
32,98,2012-06-07,9611.364
32,98,2012-07-13,10202.617
32,98,2012-07-20,9682.754
32,98,2012-07-27,9682.754
32,98,2012-03-08,9416.312
32,98,2012-10-08,9496.605
32,98,2012-08-17,9364.386
32,98,2012-08-24,9364.386
32,98,2012-08-31,8987.334
32,98,2012-07-09,10285.547
32,98,2012-09-14,9666.855
32,98,2012-09-21,9666.855
32,98,2012-09-28,9795.079
32,98,2012-05-10,10016.969
32,98,2012-10-19,9598.257
32,98,2012-10-26,9598.257
32,99,2011-11-03,-2850.4038
32,99,2011-11-11,405.69055
32,99,2011-11-25,-397.60153
32,99,2011-12-16,773.2994
32,99,2011-12-23,-228.92213
32,99,2011-12-30,-3117.1978
32,99,2012-03-02,-989.581
32,99,2012-10-02,-1211.0188
32,99,2012-02-17,-1140.5669
32,99,2012-02-24,-1408.4863
32,99,2012-02-03,-621.20935
32,99,2012-04-05,-48.07561
32,99,2012-08-06,-365.8618
32,99,2012-06-15,143.2329
32,99,2012-06-22,143.2329
32,99,2012-06-07,257.7716
32,99,2012-07-13,783.1813
32,99,2012-07-20,329.16125
32,99,2012-07-27,329.16125
32,99,2012-03-08,92.408646
32,99,2012-10-08,110.58061
32,99,2012-08-17,-55.0527
32,99,2012-08-24,-55.0527
32,99,2012-08-31,-356.39838
32,99,2012-07-09,801.1677
32,99,2012-09-14,103.7104
32,99,2012-05-10,574.5641
32,99,2012-10-26,35.11185
33,1,2011-11-02,5974.9805
33,1,2011-11-03,2256.5312
33,1,2011-12-08,5353.547
33,1,2011-11-11,7852.988
33,1,2011-11-18,5925.881
33,1,2011-11-25,7225.6045
33,1,2011-12-16,3562.5803
33,1,2011-12-23,6592.639
33,1,2011-12-30,6421.147
33,1,2012-06-01,5153.049
33,1,2012-01-13,7689.8447
33,1,2012-01-20,7692.137
33,1,2012-01-27,7649.62
33,1,2012-03-02,4338.1147
33,1,2012-10-02,8275.742
33,1,2012-02-17,4350.602
33,1,2012-02-24,5559.0474
33,1,2012-02-03,9774.927
33,1,2012-09-03,3782.854
33,1,2012-03-16,7870.4854
33,1,2012-03-23,7272.861
33,1,2012-03-30,4176.731
33,1,2012-06-04,4134.85
33,1,2012-04-13,4692.8223
33,1,2012-04-20,7991.655
33,1,2012-04-27,4058.115
33,1,2012-04-05,1950.1989
33,1,2012-05-18,3092.052
33,1,2012-05-25,3151.4202
33,1,2012-01-06,3158.3323
33,1,2012-08-06,2290.1743
33,1,2012-06-15,3433.3179
33,1,2012-06-22,2669.073
33,1,2012-06-29,2674.4763
33,1,2012-06-07,2196.8438
33,1,2012-07-13,2700.3994
33,1,2012-07-20,2688.596
33,1,2012-07-27,2666.8176
33,1,2012-03-08,2272.763
33,1,2012-10-08,7576.5005
33,1,2012-08-17,5613.5586
33,1,2012-08-24,5699.509
33,1,2012-08-31,5654.413
33,1,2012-07-09,2323.8164
33,1,2012-09-14,5524.2036
33,1,2012-09-21,5138.042
33,1,2012-09-28,5524.2036
33,1,2012-05-10,3001.9204
33,1,2012-10-19,8285.187
33,1,2012-10-26,8766.681
33,2,2011-11-02,8287.611
33,2,2011-11-03,8590.265
33,2,2011-12-08,7913.2637
33,2,2011-11-11,20730.928
33,2,2011-11-18,8788.493
33,2,2011-11-25,8648.172
33,2,2011-12-16,8825.951
33,2,2011-12-23,8066.5674
33,2,2011-12-30,7837.78
33,2,2012-06-01,8478.94
33,2,2012-01-13,8012.117
33,2,2012-01-20,8012.117
33,2,2012-01-27,8113.2427
33,2,2012-03-02,8359.733
33,2,2012-10-02,8647.912
33,2,2012-02-17,8292.481
33,2,2012-02-24,8504.81
33,2,2012-02-03,8239.798
33,2,2012-09-03,8907.431
33,2,2012-03-16,8742.017
33,2,2012-03-23,8335.698
33,2,2012-03-30,9118.628
33,2,2012-06-04,9455.696
33,2,2012-04-13,9815.554
33,2,2012-04-20,9572.222
33,2,2012-04-27,9435.649
33,2,2012-04-05,9805.638
33,2,2012-05-18,9523.19
33,2,2012-05-25,9143.938
33,2,2012-01-06,8912.37
33,2,2012-08-06,9100.06
33,2,2012-06-15,9109.919
33,2,2012-06-22,9138.944
33,2,2012-06-29,8895.612
33,2,2012-06-07,9150.739
33,2,2012-07-13,9073.966
33,2,2012-07-20,9150.739
33,2,2012-07-27,8954.761
33,2,2012-03-08,8921.4795
33,2,2012-10-08,8839.181
33,2,2012-08-17,9198.339
33,2,2012-08-24,9036.337
33,2,2012-08-31,9124.509
33,2,2012-07-09,8866.587
33,2,2012-09-14,9124.509
33,2,2012-09-21,8738.347
33,2,2012-09-28,9563.13
33,2,2012-05-10,9433.058
33,2,2012-10-19,9476.257
33,2,2012-10-26,9497.634
33,3,2011-11-02,-1250.2616
33,3,2011-11-03,-2986.0366
33,3,2011-12-08,-2274.1616
33,3,2011-11-11,7248.7188
33,3,2011-11-18,-449.7768
33,3,2011-11-25,-677.9171
33,3,2011-12-16,128.73822
33,3,2011-12-23,-852.5793
33,3,2011-12-30,-670.77856
33,3,2012-06-01,-1082.3267
33,3,2012-01-13,-1146.0635
33,3,2012-01-20,-679.321
33,3,2012-01-27,-844.3283
33,3,2012-03-02,-404.1658
33,3,2012-10-02,-443.6287
33,3,2012-02-17,83.15048
33,3,2012-02-24,207.6525
33,3,2012-02-03,-1145.7706
33,3,2012-09-03,-257.3358
33,3,2012-03-16,3285.2393
33,3,2012-03-23,296.7204
33,3,2012-03-30,3750.4653
33,3,2012-06-04,2993.3057
33,3,2012-04-13,3364.7737
33,3,2012-04-20,3207.8518
33,3,2012-04-27,2468.7937
33,3,2012-04-05,1336.1592
33,3,2012-05-18,2621.0557
33,3,2012-05-25,2680.4243
33,3,2012-01-06,1964.5587
33,3,2012-08-06,4091.0857
33,3,2012-06-15,2013.7844
33,3,2012-06-22,2042.8102
33,3,2012-06-29,1885.8884
33,3,2012-06-07,3009.6382
33,3,2012-07-13,-411.74103
33,3,2012-07-20,73.06889
33,3,2012-07-27,-358.91354
33,3,2012-03-08,4978.1143
33,3,2012-10-08,-3492.5608
33,3,2012-08-17,4189.3667
33,3,2012-08-24,4027.3647
33,3,2012-08-31,4115.5376
33,3,2012-07-09,-134.30225
33,3,2012-09-14,-3708.248
33,3,2012-09-21,-3856.7522
33,3,2012-09-28,-4270.0444
33,3,2012-05-10,2530.9229
33,3,2012-10-19,-7716.3574
33,3,2012-10-26,-7716.3574
33,4,2011-11-02,6387.0703
33,4,2011-11-03,6715.724
33,4,2011-12-08,8245.922
33,4,2011-11-11,10084.403
33,4,2011-11-18,6812.0215
33,4,2011-11-25,6583.881
33,4,2011-12-16,6112.338
33,4,2011-12-23,7061.351
33,4,2011-12-30,7050.27
33,4,2012-06-01,6746.6934
33,4,2012-01-13,6645.4824
33,4,2012-01-20,6645.4824
33,4,2012-01-27,6754.6665
33,4,2012-03-02,6906.693
33,4,2012-10-02,6645.4434
33,4,2012-02-17,6839.438
33,4,2012-02-24,7051.769
33,4,2012-02-03,7089.2993
33,4,2012-09-03,6907.182
33,4,2012-03-16,7415.8604
33,4,2012-03-23,7140.8374
33,4,2012-03-30,7473.157
33,4,2012-06-04,7092.4023
33,4,2012-04-13,7381.7183
33,4,2012-04-20,7224.7964
33,4,2012-04-27,7222.8433
33,4,2012-04-05,7398.904
33,4,2012-05-18,7223.975
33,4,2012-05-25,7283.3433
33,4,2012-01-06,7330.9795
33,4,2012-08-06,7332.8413
33,4,2012-06-15,7249.324
33,4,2012-06-22,7278.3496
33,4,2012-06-29,7121.4277
33,4,2012-06-07,7204.5205
33,4,2012-07-13,7127.7476
33,4,2012-07-20,7204.5205
33,4,2012-07-27,7180.575
33,4,2012-03-08,7340.8716
33,4,2012-10-08,7158.373
33,4,2012-08-17,7431.1216
33,4,2012-08-24,7269.1196
33,4,2012-08-31,7357.2925
33,4,2012-07-09,7092.4023
33,4,2012-09-14,7357.2925
33,4,2012-09-21,7057.54
33,4,2012-09-28,7357.2925
33,4,2012-05-10,7133.8423
33,4,2012-10-19,6967.804
33,4,2012-10-26,6967.804
33,5,2011-11-02,1106.1978
33,5,2011-11-03,10.917521
33,5,2011-12-08,4671.7285
33,5,2011-11-11,8025.5303
33,5,2011-11-18,1591.5785
33,5,2011-11-25,1221.05
33,5,2011-12-16,943.15436
33,5,2011-12-23,6009.419
33,5,2011-12-30,2956.2085
33,5,2012-06-01,1567.7396
33,5,2012-01-13,1761.1185
33,5,2012-01-20,1761.1185
33,5,2012-01-27,1834.0663
33,5,2012-03-02,1986.0934
33,5,2012-10-02,1457.417
33,5,2012-02-17,1662.8182
33,5,2012-02-24,1436.9838
33,5,2012-02-03,2031.091
33,5,2012-09-03,1572.9061
33,5,2012-03-16,41.61528
33,5,2012-03-23,1750.8607
33,5,2012-03-30,-297.46323
33,5,2012-06-04,-310.21396
33,5,2012-04-13,-20.89743
33,5,2012-04-20,-177.81946
33,5,2012-04-27,-179.77264
33,5,2012-04-05,-156.3912
33,5,2012-05-18,-178.6405
33,5,2012-05-25,-119.27241
33,5,2012-01-06,-71.636925
33,5,2012-08-06,-26.943798
33,5,2012-06-15,-153.29184
33,5,2012-06-22,-124.266396
33,5,2012-06-29,-281.18845
33,5,2012-06-07,-60.486107
33,5,2012-07-13,-274.86838
33,5,2012-07-20,-60.486107
33,5,2012-07-27,-222.04088
33,5,2012-03-08,39.628662
33,5,2012-10-08,-381.11826
33,5,2012-08-17,71.33656
33,5,2012-08-24,-90.66572
33,5,2012-08-31,-2.4927058
33,5,2012-07-09,-310.21396
33,5,2012-09-14,-2.4927058
33,5,2012-09-21,-481.95163
33,5,2012-09-28,-2.4927058
33,5,2012-05-10,-268.7729
33,5,2012-10-19,-266.46085
33,5,2012-10-26,-266.46085
33,6,2011-11-03,-488.44717
33,7,2011-11-02,1174.1139
33,7,2011-11-03,1349.1718
33,7,2011-12-08,1167.8168
33,7,2011-11-11,29391.895
33,7,2011-11-18,1581.3307
33,7,2011-11-25,1496.4218
33,7,2011-12-16,1099.319
33,7,2011-12-23,1021.4232
33,7,2011-12-30,-1457.675
33,7,2012-06-01,1466.0854
33,7,2012-01-13,1938.1844
33,7,2012-01-20,1926.4281
33,7,2012-01-27,1999.3759
33,7,2012-03-02,2583.3665
33,7,2012-10-02,1730.7098
33,7,2012-02-17,2275.187
33,7,2012-02-24,2837.5425
33,7,2012-02-03,2660.4434
33,7,2012-09-03,1748.3348
33,7,2012-03-16,2564.0647
33,7,2012-03-23,2564.0647
33,7,2012-03-30,2573.5745
33,7,2012-06-04,1263.9121
33,7,2012-04-13,2660.169
33,7,2012-04-20,2241.8647
33,7,2012-04-27,2239.9116
33,7,2012-04-05,2083.0466
33,7,2012-05-18,1704.9768
33,7,2012-05-25,4658.235
33,7,2012-01-06,2834.6956
33,7,2012-08-06,1772.4591
33,7,2012-06-15,1730.3254
33,7,2012-06-22,1759.3508
33,7,2012-06-29,1341.0466
33,7,2012-06-07,1637.4539
33,7,2012-07-13,1608.7488
33,7,2012-07-20,1601.1013
33,7,2012-07-27,1400.1938
33,7,2012-03-08,2433.3525
33,7,2012-10-08,1156.9022
33,7,2012-08-17,1870.7394
33,7,2012-08-24,1708.7369
33,7,2012-08-31,1796.91
33,7,2012-07-09,1312.0208
33,7,2012-09-14,1796.91
33,7,2012-09-21,1056.0687
33,7,2012-09-28,1796.91
33,7,2012-05-10,1614.8447
33,7,2012-10-19,1547.3434
33,7,2012-10-26,1547.3434
33,8,2011-11-02,6751.3413
33,8,2011-11-03,6461.7007
33,8,2011-12-08,6490.1206
33,8,2011-11-11,15618.243
33,8,2011-11-18,6689.629
33,8,2011-11-25,6604.72
33,8,2011-12-16,5069.864
33,8,2011-12-23,6289.5356
33,8,2011-12-30,5192.05
33,8,2012-06-01,6381.8623
33,8,2012-01-13,5986.2915
33,8,2012-01-20,5974.5356
33,8,2012-01-27,6047.4834
33,8,2012-03-02,6664.45
33,8,2012-10-02,6839.0083
33,8,2012-02-17,6356.2715
33,8,2012-02-24,6918.6274
33,8,2012-02-03,6394.108
33,8,2012-09-03,6856.6343
33,8,2012-03-16,6867.61
33,8,2012-03-23,6867.61
33,8,2012-03-30,6877.1196
33,8,2012-06-04,6402.152
33,8,2012-04-13,6741.253
33,8,2012-04-20,6545.409
33,8,2012-04-27,6543.456
33,8,2012-04-05,6386.5913
33,8,2012-05-18,6620.755
33,8,2012-05-25,8204.413
33,8,2012-01-06,6660.3433
33,8,2012-08-06,6880.758
33,8,2012-06-15,6646.104
33,8,2012-06-22,6675.1294
33,8,2012-06-29,6479.2856
33,8,2012-06-07,6553.2324
33,8,2012-07-13,6524.527
33,8,2012-07-20,6516.88
33,8,2012-07-27,6538.433
33,8,2012-03-08,6736.8975
33,8,2012-10-08,6697.4355
33,8,2012-08-17,6979.038
33,8,2012-08-24,6817.036
33,8,2012-08-31,6905.209
33,8,2012-07-09,6450.2603
33,8,2012-09-14,6905.209
33,8,2012-09-21,6596.6025
33,8,2012-09-28,6905.209
33,8,2012-05-10,6530.622
33,8,2012-10-19,6659.8735
33,8,2012-10-26,6659.8735
33,9,2011-11-03,1377.4165
33,9,2011-12-08,1283.6155
33,9,2011-11-18,1212.4595
33,9,2011-11-25,1177.1372
33,9,2011-12-16,-268.4654
33,9,2011-12-23,584.7622
33,9,2011-12-30,-1227.8633
33,9,2012-06-01,1325.5192
33,9,2012-01-20,939.213
33,9,2012-01-27,1012.161
33,9,2012-10-02,1260.7971
33,9,2012-02-24,1675.3427
33,9,2012-02-03,1303.6405
33,9,2012-09-03,1429.0508
33,9,2012-03-16,2223.6365
33,9,2012-03-23,2170.6626
33,9,2012-03-30,2207.1023
33,9,2012-06-04,1578.6808
33,9,2012-04-13,1476.7902
33,9,2012-04-20,1673.8304
33,9,2012-04-27,1671.8773
33,9,2012-04-05,1515.0121
33,9,2012-05-18,1356.2919
33,9,2012-05-25,1415.6598
33,9,2012-01-06,1514.1405
33,9,2012-08-06,1431.9958
33,9,2012-06-15,1381.6405
33,9,2012-06-22,1410.6661
33,9,2012-06-29,1607.7064
33,9,2012-06-07,2808.8965
33,9,2012-07-13,2581.4956
33,9,2012-07-20,2808.8965
33,9,2012-07-27,2988.2854
33,9,2012-03-08,3271.17
33,9,2012-10-08,2812.3608
33,9,2012-08-17,2701.0789
33,9,2012-08-24,2689.705
33,9,2012-08-31,2777.8782
33,9,2012-07-09,2900.1123
33,9,2012-09-14,2777.8782
33,9,2012-09-21,2711.5276
33,9,2012-09-28,2777.8782
33,9,2012-05-10,2738.2195
33,9,2012-10-19,2774.7993
33,9,2012-10-26,2774.7993
33,10,2011-11-02,157.63074
33,10,2011-11-03,613.5126
33,10,2011-12-08,519.7108
33,10,2011-11-11,6345.734
33,10,2011-11-18,422.56497
33,10,2011-11-25,387.2427
33,10,2011-12-16,-170.93994
33,10,2011-12-23,-158.9217
33,10,2011-12-30,-749.2106
33,10,2012-06-01,535.62476
33,10,2012-01-13,279.72964
33,10,2012-01-20,279.72964
33,10,2012-01-27,352.6777
33,10,2012-03-02,818.21216
33,10,2012-10-02,470.90262
33,10,2012-02-17,277.16458
33,10,2012-02-24,885.4487
33,10,2012-02-03,634.51196
33,10,2012-09-03,639.1564
33,10,2012-03-16,1459.733
33,10,2012-03-23,1406.7592
33,10,2012-03-30,1443.1989
33,10,2012-06-04,814.77637
33,10,2012-04-13,686.896
33,10,2012-04-20,909.92615
33,10,2012-04-27,907.973
33,10,2012-04-05,751.10815
33,10,2012-05-18,566.3977
33,10,2012-05-25,625.76587
33,10,2012-01-06,724.2471
33,10,2012-08-06,642.1013
33,10,2012-06-15,591.7462
33,10,2012-06-22,620.772
33,10,2012-06-29,843.802
33,10,2012-06-07,1360.3607
33,10,2012-07-13,1132.9596
33,10,2012-07-20,1360.3607
33,10,2012-07-27,1565.7394
33,10,2012-03-08,1848.6246
33,10,2012-10-08,1389.815
33,10,2012-08-17,1252.543
33,10,2012-08-24,1241.1694
33,10,2012-08-31,1329.3425
33,10,2012-07-09,1477.5663
33,10,2012-09-14,1329.3425
33,10,2012-09-21,1288.9819
33,10,2012-09-28,1329.3425
33,10,2012-05-10,1289.6842
33,10,2012-10-19,1352.2537
33,10,2012-10-26,1352.2537
33,11,2011-11-02,99.13364
33,11,2011-11-03,445.99918
33,11,2011-12-08,352.19736
33,11,2011-11-11,7426.4873
33,11,2011-11-18,1151.0466
33,11,2011-11-25,889.6172
33,11,2011-12-16,548.6053
33,11,2011-12-23,-217.41861
33,11,2011-12-30,88.28757
33,11,2012-06-01,1036.6647
33,11,2012-01-13,110.88182
33,11,2012-01-20,110.88182
33,11,2012-01-27,183.82979
33,11,2012-03-02,1319.2521
33,11,2012-10-02,1199.3843
33,11,2012-02-17,778.2046
33,11,2012-02-24,2353.9294
33,11,2012-02-03,1361.659
33,11,2012-09-03,1141.531
33,11,2012-03-16,2032.2194
33,11,2012-03-23,1979.2456
33,11,2012-03-30,2015.6852
33,11,2012-06-04,645.92847
33,11,2012-04-13,1414.0428
33,11,2012-04-20,741.0781
33,11,2012-04-27,739.125
33,11,2012-04-05,582.2604
33,11,2012-05-18,1293.5448
33,11,2012-05-25,1352.913
33,11,2012-01-06,1451.3942
33,11,2012-08-06,1144.4761
33,11,2012-06-15,1318.8932
33,11,2012-06-22,1347.9188
33,11,2012-06-29,674.9541
33,11,2012-06-07,1425.9476
33,11,2012-07-13,1424.6534
33,11,2012-07-20,1425.9476
33,11,2012-07-27,961.43835
33,11,2012-03-08,1244.3236
33,11,2012-10-08,786.8482
33,11,2012-08-17,1545.5713
33,11,2012-08-24,1308.0908
33,11,2012-08-31,1396.2639
33,11,2012-07-09,873.26514
33,11,2012-09-14,1396.2639
33,11,2012-09-21,686.0152
33,11,2012-09-28,1396.2639
33,11,2012-05-10,1355.2709
33,11,2012-10-19,749.2869
33,11,2012-10-26,749.2869
33,12,2011-11-02,-2950.169
33,12,2011-11-03,-2617.687
33,12,2011-12-08,-2632.1565
33,12,2011-11-11,5394.5415
33,12,2011-11-18,-2930.6567
33,12,2011-11-25,-2776.8389
33,12,2011-12-16,-72.35783
33,12,2011-12-23,-3266.7207
33,12,2011-12-30,-3516.4512
33,12,2012-06-01,-2515.7852
33,12,2012-01-13,-2905.1555
33,12,2012-01-20,-2905.1555
33,12,2012-01-27,-2832.2078
33,12,2012-03-02,-2233.1982
33,12,2012-10-02,-2829.3452
33,12,2012-02-17,-2577.6887
33,12,2012-02-24,-2519.4905
33,12,2012-02-03,-2665.9
33,12,2012-09-03,-2524.9255
33,12,2012-03-16,-2180.0447
33,12,2012-03-23,-2180.0447
33,12,2012-03-30,-2170.535
33,12,2012-06-04,-2467.464
33,12,2012-04-13,-2527.6099
33,12,2012-04-20,-2372.3145
33,12,2012-04-27,-2374.2676
33,12,2012-04-05,-2211.2322
33,12,2012-05-18,-2648.1082
33,12,2012-05-25,-2588.7402
33,12,2012-01-06,-2490.2593
33,12,2012-08-06,-2548.9104
33,12,2012-06-15,-2622.7595
33,12,2012-06-22,-2540.4463
33,12,2012-06-29,-2385.151
33,12,2012-06-07,-2204.5342
33,12,2012-07-13,-2514.814
33,12,2012-07-20,-2204.5342
33,12,2012-07-27,-2203.0564
33,12,2012-03-08,-1920.1724
33,12,2012-10-08,-2248.608
33,12,2012-08-17,-2507.9026
33,12,2012-08-24,-2436.398
33,12,2012-08-31,-2348.2249
33,12,2012-07-09,-2291.2295
33,12,2012-09-14,-2348.2249
33,12,2012-09-21,-2402.729
33,12,2012-09-28,-2348.2249
33,12,2012-05-10,-2275.2112
33,12,2012-10-19,-2339.4573
33,12,2012-10-26,-2339.4573
33,13,2011-11-02,8462.844
33,13,2011-11-03,8430.898
33,13,2011-12-08,8416.43
33,13,2011-11-11,18803.328
33,13,2011-11-18,8456.158
33,13,2011-11-25,8438.911
33,13,2011-12-16,8808.564
33,13,2011-12-23,8190.229
33,13,2011-12-30,6690.9673
33,13,2012-06-01,9013.387
33,13,2012-01-13,9065.619
33,13,2012-01-20,9065.619
33,13,2012-01-27,9138.566
33,13,2012-03-02,9280.803
33,13,2012-10-02,8557.47
33,13,2012-02-17,8936.312
33,13,2012-02-24,9165.574
33,13,2012-02-03,9244.126
33,13,2012-09-03,8690.825
33,13,2012-03-16,10251.088
33,13,2012-03-23,10251.088
33,13,2012-03-30,10260.599
33,13,2012-06-04,9215.848
33,13,2012-04-13,9172.629
33,13,2012-04-20,9310.998
33,13,2012-04-27,9309.043
33,13,2012-04-05,9472.078
33,13,2012-05-18,9052.13
33,13,2012-05-25,9111.498
33,13,2012-01-06,9896.008
33,13,2012-08-06,8666.842
33,13,2012-06-15,9077.479
33,13,2012-06-22,9159.791
33,13,2012-06-29,9298.159
33,13,2012-06-07,9148.404
33,13,2012-07-13,9009.188
33,13,2012-07-20,9148.404
33,13,2012-07-27,9304.0205
33,13,2012-03-08,9571.733
33,13,2012-10-08,8599.1455
33,13,2012-08-17,8702.679
33,13,2012-08-24,8603.119
33,13,2012-08-31,8691.292
33,13,2012-07-09,9215.848
33,13,2012-09-14,8691.292
33,13,2012-09-21,8445.025
33,13,2012-09-28,8691.292
33,13,2012-05-10,9077.727
33,13,2012-10-19,8508.296
33,13,2012-10-26,8508.296
33,14,2011-11-02,124.094765
33,14,2011-11-03,92.150116
33,14,2011-12-08,-74.218124
33,14,2011-11-11,58327.31
33,14,2011-11-18,496.93454
33,14,2011-11-25,354.7656
33,14,2011-12-16,1144.6334
33,14,2011-12-23,-192.4581
33,14,2011-12-30,-882.4239
33,14,2012-06-01,603.4252
33,14,2012-01-13,197.39565
33,14,2012-01-20,197.39565
33,14,2012-01-27,270.34372
33,14,2012-03-02,870.8412
33,14,2012-10-02,598.2463
33,14,2012-02-17,526.3505
33,14,2012-02-24,880.5353
33,14,2012-02-03,816.71735
33,14,2012-09-03,606.67926
33,14,2012-03-16,1382.8628
33,14,2012-03-23,1382.8628
33,14,2012-03-30,1392.3728
33,14,2012-06-04,347.62332
33,14,2012-04-13,887.5869
33,14,2012-04-20,442.77292
33,14,2012-04-27,440.8198
33,14,2012-04-05,603.8549
33,14,2012-05-18,767.0891
33,14,2012-05-25,826.45685
33,14,2012-01-06,1610.967
33,14,2012-08-06,582.69464
33,14,2012-06-15,792.4375
33,14,2012-06-22,874.75073
33,14,2012-06-29,429.9365
33,14,2012-06-07,738.4418
33,14,2012-07-13,724.149
33,14,2012-07-20,738.4418
33,14,2012-07-27,435.79636
33,14,2012-03-08,703.5095
33,14,2012-10-08,133.09648
33,14,2012-08-17,743.45483
33,14,2012-08-24,518.9725
33,14,2012-08-31,607.1455
33,14,2012-07-09,347.62332
33,14,2012-09-14,607.1455
33,14,2012-09-21,59.609146
33,14,2012-09-28,607.1455
33,14,2012-05-10,667.7649
33,14,2012-10-19,113.51132
33,14,2012-10-26,113.51132
33,16,2011-11-02,-157.77621
33,16,2011-11-03,92.150116
33,16,2011-12-08,-74.218124
33,16,2011-11-11,3444.5815
33,16,2011-11-18,-77.3135
33,16,2011-11-25,38.1709
33,16,2011-12-16,338.7864
33,16,2011-12-23,-222.35649
33,16,2011-12-30,-1846.5629
33,16,2012-06-01,-103.0602
33,16,2012-01-13,172.55655
33,16,2012-01-20,172.55655
33,16,2012-01-27,245.50455
33,16,2012-03-02,554.2464
33,16,2012-10-02,23.99818
33,16,2012-02-17,209.7558
33,16,2012-02-24,306.28714
33,16,2012-02-03,92.960365
33,16,2012-09-03,290.08444
33,16,2012-03-16,1358.0237
33,16,2012-03-23,1358.0237
33,16,2012-03-30,1367.5336
33,16,2012-06-04,296.7897
33,16,2012-04-13,313.33884
33,16,2012-04-20,391.93924
33,16,2012-04-27,389.9861
33,16,2012-04-05,477.9861
33,16,2012-05-18,192.841
33,16,2012-05-25,252.20865
33,16,2012-01-06,1036.7188
33,16,2012-08-06,266.09982
33,16,2012-06-15,218.18936
33,16,2012-06-22,300.5024
33,16,2012-06-29,379.10287
33,16,2012-06-07,421.84702
33,16,2012-07-13,149.9009
33,16,2012-07-20,421.84702
33,16,2012-07-27,384.96274
33,16,2012-03-08,652.6758
33,16,2012-10-08,133.09648
33,16,2012-08-17,169.20663
33,16,2012-08-24,202.37772
33,16,2012-08-31,290.5507
33,16,2012-07-09,296.7897
33,16,2012-09-14,290.5507
33,16,2012-09-21,59.609146
33,16,2012-09-28,290.5507
33,16,2012-05-10,351.17014
33,16,2012-10-19,113.51132
33,16,2012-10-26,113.51132
33,17,2011-11-02,-156.92636
33,17,2011-11-03,-255.26173
33,17,2011-12-08,-462.554
33,17,2011-11-11,44954.273
33,17,2011-11-18,-95.85921
33,17,2011-11-25,-114.24898
33,17,2011-12-16,319.02347
33,17,2011-12-23,-221.5063
33,17,2011-12-30,-1305.1644
33,17,2012-06-01,95.081505
33,17,2012-01-13,-21.92942
33,17,2012-01-20,-21.92942
33,17,2012-01-27,51.018456
33,17,2012-03-02,377.6686
33,17,2012-10-02,5.452058
33,17,2012-02-17,33.17815
33,17,2012-02-24,533.1705
33,17,2012-02-03,689.7068
33,17,2012-09-03,137.66422
33,17,2012-03-16,400.54617
33,17,2012-03-23,400.54617
33,17,2012-03-30,410.05606
33,17,2012-06-04,87.132286
33,17,2012-04-13,525.0509
33,17,2012-04-20,182.28186
33,17,2012-04-27,180.32867
33,17,2012-04-05,253.17941
33,17,2012-05-18,404.55276
33,17,2012-05-25,463.92093
33,17,2012-01-06,500.6108
33,17,2012-08-06,113.679596
33,17,2012-06-15,160.31471
33,17,2012-06-22,242.6279
33,17,2012-06-29,169.44543
33,17,2012-06-07,230.09799
33,17,2012-07-13,92.02596
33,17,2012-07-20,230.09799
33,17,2012-07-27,175.3053
33,17,2012-03-08,458.18973
33,17,2012-10-08,-214.3154
33,17,2012-08-17,150.66055
33,17,2012-08-24,49.95735
33,17,2012-08-31,138.1304
33,17,2012-07-09,87.132286
33,17,2012-09-14,138.1304
33,17,2012-09-21,-287.80276
33,17,2012-09-28,138.1304
33,17,2012-05-10,159.42104
33,17,2012-10-19,-233.90054
33,17,2012-10-26,-233.90054
33,18,2011-11-02,-693.7205
33,18,2011-11-03,-792.05597
33,18,2011-11-11,60964.95
33,18,2011-11-18,310.605
33,18,2011-11-25,-232.45406
33,18,2011-12-16,758.5943
33,18,2011-12-23,-758.30035
33,18,2011-12-30,-1068.7534
33,18,2012-06-01,-198.60785
33,18,2012-01-13,-894.9754
33,18,2012-01-20,-894.9754
33,18,2012-01-27,-822.02765
33,18,2012-03-02,2207.8203
33,18,2012-10-02,411.9166
33,18,2012-02-17,1863.3301
33,18,2012-02-24,2618.4053
33,18,2012-02-03,3055.6477
33,18,2012-09-03,19.459194
33,18,2012-03-16,-871.8068
33,18,2012-03-23,-472.49973
33,18,2012-03-30,-862.29694
33,18,2012-06-04,-1595.2303
33,18,2012-04-13,2326.9817
33,18,2012-04-20,-1373.375
33,18,2012-04-27,-1375.3284
33,18,2012-08-17,557.12476
33,18,2012-09-21,-824.5969
33,18,2012-09-28,19.92538
33,18,2012-05-10,1706.2686
33,18,2012-10-19,-770.69476
33,18,2012-10-26,-770.69476
33,20,2011-11-02,-1071.7408
33,20,2011-11-03,-1120.0446
